id_cnpj,cd_cnae_prin,BASE,Atividade,Setor,uf,sacado_indice_liquidez_1m,cedente_indice_liquidez_1m,score_materialidade_evolucao,media_atraso_dias,indicador_liquidez_quantitativo_3m,share_vl_inad_pag_bol_6_a_15d,score_quantidade_v2,score_materialidade_v2
b033f05cb1a3b7666cc74bbf8172ac11f99eb0297174c9095ef65f2e07f24e21,4693100,46,Atacado,Comércio,MG,9.074.016.068.149.310,8.270.017.140.961.130,840,########,890,2.743,960,987
1abfbbb955f6b53f444b9e4ddecf6fadb9c4df3b9d2a13c4f1b2f3ba4dc19f65,4781400,47,Varejo,Comércio,SP,1.785.682.390.233.630,849.995.613.547.191,205,128.100,350,70.353,294,867
387639d4f1ba2d5f750ca598a2957a8d3680f5e84aae91b077fd6c7ce9d85c43,4685100,46,Atacado,Comércio,SP,754.791.166.479.113,4.784.640.887.478.920,660,########,810,5.312,412,972
b5b94f4844786b30fd0d35079f9ad9d187c280e8a8302d0188f9aa1f95955cd7,5829800,58,Edição,Serviços,SP,8.852.426.346.160.110,5.278.393.751.408.700,891,135.500,910,0,969,987
0dc7628c56b1331395f3242ac52cdab924751714636fc172e27ee7c97637bcac,3091101,30,Outros transportes,Indústria,AM,8.700.494.388.925.910,,825,########,910,2.702,978,988
2a34cb52efb878009910085189d45b8d03529b5afc91521f5323f562f3643ce1,7732201,77,Aluguel,Serviços,SP,7.991.476.088.365.440,8.488.593.857.441.060,844,########,940,2.952,974,987
f4735748e014f68628336b948ad47196573ffa06b83e915345719216bb2a0adf,2062200,20,Produtos químicos,Indústria,SP,8.463.178.739.797.190,8.778.015.506.885.700,819,########,930,1.838,976,989
2b894a48a9ffcaec3d788fb73219cdc555f4eddca9cc0509c09710bb898aa68a,4729699,47,Varejo,Comércio,MG,2.985.159.751.622.180,,114,########,470,5.104,52,951
9bd12dad218d8a6c0afa29f98bf6377af011617b5eecb1018801cc3d41c90ba7,4743100,47,Varejo,Comércio,PR,20.144.925.596.736.100,,58,########,290,58.088,91,784
0e6b6fc18afbf2fbd07e753e8af9225d439090d7ac1310c32872ec9115296891,4781400,47,Varejo,Comércio,AL,,,165,0,,0,234,364
5f327d13ff58e7bf10feb0b192b7951a818ddde7bcbfbf44b7c92db4cadfcc7b,6110803,61,Telecom,Serviços,RS,8.209.836.057.222.760,,935,########,970,39.811,979,985
d690a36ad297a7392cb97b8993c12c0890ab001f9f1cf6a50ffcc19e575ed1ce,4771701,47,Varejo,Comércio,PR,3.684.471.408.302.040,,381,########,820,1.637,143,949
46149e5f2815c8d3f87802933c01e8a7f839b2c3539bd01be5dda8407baf30a7,4644301,46,Atacado,Comércio,SP,18.836.773.985.175.000,821.051.961.399.915,207,########,650,8.476,192,971
3539e771e87b659d891b503c90df9ede2f163e765126aab12ab5a5e0cf0d6b9b,4781400,47,Varejo,Comércio,RS,8.288.475.884.804.310,8.207.777.670.450.340,756,140.000,920,0,932,987
762813e0b5941a6c67b64d1919971ec65aa75aa979a0544351c2b2da42d0fdeb,4781400,47,Varejo,Comércio,PR,30.448.864.302.288.300,5.628.937.305.428.950,643,149.875,910,5.852,55,906
712154796cc427e3c01ba3ce9c6d0420ab16abad6ff31beb726c35566ca99cc6,4772500,47,Varejo,Comércio,MA,9.876.316.540.076.390,8.778.284.214.677.180,796,0,770,0,853,984
2fc415ee3bee6344d032fbd300cf71034286b36dfb9a00d151dd4ff0214ae3db,4520001,45,Veículos,Comércio,SP,9.375.373.108.122.470,9.852.045.070.903.750,947,########,940,1.476,980,989
3275c2390cb34073400d92449b6837f3082b1a2b2eb0a3604a1b4291c1d36f80,4771701,47,Varejo,Comércio,PR,9.929.454.749.798.550,1.000,952,########,970,0,977,989
de007be61926ffc0386e10ca62b960295025e1af23e8c1e858637040a8a9227f,4781400,47,Varejo,Comércio,PE,1.000,,955,273.400,990,0,975,988
400f29d19a3e8372490259dec9704c7447119feffcfe1b4ce5b320dc92a911d0,4782201,47,Varejo,Comércio,BA,785.372.000.378.673,,877,20.000,800,0,874,979
64bde26a1ee759c168eb11cd89b6bd3557ef07b5b495cbea95f087820a767347,4781400,47,Varejo,Comércio,GO,9.963.681.447.001.210,,960,########,990,0,979,988
39433ae72281095ade716a00b304f2563726aca445d8f1791daea8209f5850b0,9602501,96,Serviços pessoais,Serviços,PE,50,,73,275.000,80,0,49,117
9a020d5937a2e7bca4cd46935c761485514c72d3aa7f8986e60a88589f3bb893,4781400,47,Varejo,Comércio,PE,9.673.862.087.368.750,,853,163.000,940,0,967,989
4a44b3294f316beca5a8a959f7af354f7b96c2ba6ee6f3a99544d4660ccbfb1b,4781400,47,Varejo,Comércio,BA,5.845.560.914.235.310,,165,72.600,460,0,124,926
c5f78ca144b5bbccf026b61294f51d282e2dbbd6190a1f5829d5b303db873da6,4789005,47,Varejo,Comércio,CE,8.755.687.559.904.900,7.687.198.490.209.430,927,185.000,920,0,967,989
22a8a6cbeabfcac026a0a793ce03507aa3e6236cf6db67b82c56e81319731807,3101200,31,Móveis,Indústria,,982.082.718.044.333,845.569.103.268.853,952,########,950,0,981,989
c575d292f76c14d5cebebe13290ff282b40332e85329cf5e5a3f5d59dd9b86cf,1013901,10,Fabricação de produtos alimentícios,Indústria,SP,9.719.184.877.283.190,,954,216.750,930,0,982,989
65717eee57d810ebddef2000031032bf23c1a73b12eb78efb71a909b1e11eece,1931400,19,Petróleo e biocombustíveis,Indústria,SP,7.444.578.920.247.750,,928,########,910,2.984,973,984
68c2e32a5dbd872252d00b00ffe780352f4b89ec5e3b3a2820531b60fa56cd24,4930201,49,Transporte terrestre,Transporte e Logística,SP,8.287.008.135.703.470,9.720.766.068.954.290,695,########,830,8.504,881,981
dace95a33607df16d788ffc23d02dcce29177471a1273ac50343acda0ae23cff,4651601,46,Atacado,Comércio,SP,50,9.392.744.338.498.210,433,0,380,0,755,958
c4f3e90ce1dbf999ba883421a50f40d36e16a4f587bd75b6c64afe6425faffe0,4781400,47,Varejo,Comércio,SP,9.159.299.169.755.450,,949,########,980,31.861,968,989
2e424d0a1072fc6d806641422be992dfb48e746b8b5795766763952f025b0719,4774100,47,Varejo,Comércio,,9.690.988.172.682.050,,866,########,980,0,979,988
19e7e5f94c87672bc9a5580de9194a23c8c3d91e590b34f84eace6b5f1f2c19c,1412601,14,Vestuário,Indústria,SC,9.382.893.692.569.220,,880,55.000,970,0,960,986
7cb0c9266a8cbb34d1bb49706712b165e55d5af1a00d8022fc3257f8725ff417,4211101,42,Infraestrutura,Construção,SP,44.130.120.770.436.400,,175,########,630,1.932,104,961
fa9979fa1c85da98c098208fe12df8f84aab250a1eb311325b203e812787d701,2222600,22,Borracha e plástico,Indústria,SP,9.058.423.487.565.380,9.657.412.927.226.970,943,243.040,920,195,974,988
61c777202bc5d30685ca27073243bc49940d97c3209582c7fc181bef4b978d43,1091102,10,Fabricação de produtos alimentícios,Indústria,SP,48.890.009.879.895.800,9.670.472.773.551.660,366,########,720,9.686,75,953
dbc8f5e1988cd783a50b97c82d62268ed8888f1f7ba763d2256e99a7917c5a81,2751100,27,Materiais elétricos,Indústria,RJ,50,905.126.339.719.776,130,########,460,2.439,141,987
aa48c9a7b296ae9ce9810c1767b5a98246fc41b050185c6420824f5439c3e49b,2092401,20,Produtos químicos,Indústria,SP,8.349.034.404.026.180,8.784.897.186.077.390,776,########,870,1.085,956,988
4c0ffe54925c9a7bc34c55433c937bf5029816cfbf76917ab828e27cabfa053e,4781400,47,Varejo,Comércio,GO,9.592.213.562.093.780,,943,########,980,1.683,950,988
b88ad44a464259d725ee983cbd95a448042e6f330999c83fe2907f0aaacdc948,1066000,10,Fabricação de produtos alimentícios,Indústria,SC,8.768.950.078.476.120,1.000,939,########,940,12.239,980,988
2d0a2476e34e4c4326a6b411777be33ac3c4795dc0bae5e30256d28189f5a12a,4649406,46,Atacado,Comércio,,9.119.245.686.350.890,7.509.978.778.521.810,770,########,870,2.047,943,987
8726e4149dfb0b8fa38379fd5295cb203030843e60d55774321d8e6c5d3e58a8,4313400,43,Serviços especializados,Construção,SP,5.807.274.339.203.620,1.000,877,########,950,35.574,964,988
f8ff95abd5fd70ac33b711d4f50bfcd792bf9db95985e587da7b62c80ff8d905,4771701,47,Varejo,Comércio,PR,9.899.959.428.726.750,,863,########,970,48,962,988
2d5c3170ca0639f5064c8f642ea2865eef98f70a252ca18d170a039a2ca04ac7,4930202,49,Transporte terrestre,Transporte e Logística,SP,8.161.150.196.046.540,858.621.821.818.001,788,153.000,900,1.351,896,986
e9650a26727cf450425cb23386984d2ca87b1c51679b183e71f25e260d82d0ae,4744001,47,Varejo,Comércio,SP,9.669.672.509.916.390,9.481.769.500.522.590,829,########,960,4.096,965,988
55cc7adf9b15a9f560284603153b8c504f7ce082ac6c69f9cc5402f1dd8f409b,2592602,25,Produtos de metal,Indústria,SP,9.546.325.503.358.150,9.458.383.958.694.680,901,########,890,155,980,988
d85ac21968c0f910200deb55d9440de82ae075cef82a521b908e1d4f11668d39,1922599,19,Petróleo e biocombustíveis,Indústria,PR,854.893.028.723.296,9.084.522.161.101.420,915,########,860,0,975,989
f71d1d1a3f274188f8408409df6dc5a48872165908dc6fca0194f31d163db4cc,4789099,47,Varejo,Comércio,SP,8.909.661.646.730.880,8.280.803.727.017.690,913,########,960,375,971,987
699cf17fc3d220321a8151619894a83b8acf39e0b5b379332107926626b4985b,6920601,69,Jurídico e contábil,Serviços,SP,9.690.093.490.109.440,8.493.894.228.915.540,625,7.000,700,1.000,772,985
bf11da937cf5f4382898647bd89a9709d9df3a70793c8a0b7ba7c6397d14e718,2099199,20,Produtos químicos,Indústria,SP,50,1.000,95,########,350,1.088,220,827
d8fa635e99487e05d88fb59e0a2032b20da7f08026b253be6741e5b7162287dd,1121600,11,Fabricação de bebidas,Indústria,SP,9.825.339.734.410.620,9.549.705.964.272.250,953,########,960,0,981,989
86cc3b1ddd9b22fa71ae7994fff3e65cd9c7c143ce2d18c1d3e064b20e5e1255,4781400,47,Varejo,Comércio,SP,9.833.682.831.112.030,,916,########,950,0,970,988
a0c855ae57d398921e950d8b5a240b2996cc281c9053302183e597a5422d0993,4781400,47,Varejo,Comércio,SP,922.427.199.137.701,,908,########,950,20.579,982,988
a453fd5143d560cfb8338e735e1153e53ef16ae1db88b1a6c738cac82e305743,4781400,47,Varejo,Comércio,MG,9.697.234.800.773.950,,959,161.200,980,0,980,988
3c705d111ec13ee30079207bb0ea4060b8ec4c5b62f2844b14aace1adeefa1e7,6209100,62,TI,Serviços,RJ,5.007.857.599.101.930,30.916.208.964.610.800,289,########,840,2.083,628,987
1c0f40a1c5b1573420f907f6d3f25528b3dcdd68097e38002308696451504d83,5611201,56,Alimentação,Serviços,DF,9.276.265.066.422.870,,955,245.700,910,0,970,989
c3c9896b940d11791f04a4d1ddfbb7f292f16b976a8049ff3cfd7fc6e1a6dc50,4771701,47,Varejo,Comércio,PR,9.516.465.804.307.740,9.130.663.825.368.710,951,########,950,26.715,976,989
e6ab766b2391938f758b48b40ef6f4d00c35f65984acada0c70bf8981b680aa5,3103900,31,Móveis,Indústria,,8.029.128.779.473.720,6.093.411.509.480.210,917,########,910,2.464,983,988
b521ee460c2ae2f7b40ce8c74d12e2f0a98c8ad7e2f9e4a8503856a4ff20e09a,4781400,47,Varejo,Comércio,PA,8.327.586.019.072.570,,924,########,950,0,976,988
fd9e551ab505e55ff6ea7c2f298073850cbfad918a32b916b18610d03eb656da,4771701,47,Varejo,Comércio,PR,9.977.977.716.003.070,,933,########,1.000,0,984,989
20eafe522cd3e84d7287e1e941ee9f42adeeaac362778e2b11638244c36765b1,4771701,47,Varejo,Comércio,PR,9.901.278.903.967.580,,809,147.500,980,18.242,971,988
cec22bae3fe374545341c3c8a3a8ee220b56df8dc4ee10645b634112ada541c6,4681805,46,Atacado,Comércio,,9.410.798.141.047.300,9.072.626.242.188.390,955,########,960,7.276,979,988
0e3b749469f2348b7fb8fac016abbeec98146606d50e0245e8f5db73441e9acd,4689399,46,Atacado,Comércio,SC,6.323.292.374.188.410,3.739.234.156.382.580,580,########,760,163,955,987
01c7e60771002b8c157ab3ee2f2fb851348b3e208e393b74606173d9c2942e0d,4781400,47,Varejo,Comércio,BA,9.788.358.786.628.100,,920,########,980,0,975,988
6ce3f59203223ad09ee9d2ab2600a60dcd1cdddea4727a71469bd72cd9f70cea,4781400,47,Varejo,Comércio,SC,9.632.629.030.509.100,2.674.652.798.787.810,909,########,930,2.453,973,987
16efc28a1a4f9c1c8ea664d992b14d132cb5a21b5f52db328bf2ce7fdf50a8d4,4771701,47,Varejo,Comércio,PR,9.727.898.113.770.350,6.012.381.474.156.520,929,########,950,2.882,980,988
da50495881379528d7638f15f990fb01546d1b16c2c3bdfde795eb2fe6ffb0cc,4755503,47,Varejo,Comércio,SC,9.874.910.933.835.060,,950,########,990,12.166,982,989
17ed43f8c84dafb60beefde379ec5dcfac040e103273c0756b21e32a02e12ea1,1052000,10,Fabricação de produtos alimentícios,Indústria,SC,9.833.510.817.291.030,7.449.392.404.850.600,859,########,940,169,975,989
dd5f33a3ede6f29988814926116b88a2d694528574d7397ef19567264bb1bd2f,151201,15,Couro e calçados,Indústria,SP,1.000,,920,241.000,950,0,951,987
89927e1d883087a141fd6bd798f8addc90d74a2c7ba75022da8b5ba52048afcf,4771701,47,Varejo,Comércio,PR,9.438.422.606.468.120,,933,########,970,0,975,988
7b33fe312a08e532a9ee82f79dda1aa3163dfc5519ce9d1aa47d44ae1213bb02,4711302,47,Varejo,Comércio,SC,9.412.677.665.368.170,9.496.721.400.112.160,965,########,970,141,983,989
1131b777ba6765e18a16b721bd783ed8fb227a3aaf084cda26ea252b9bc03564,4639701,46,Atacado,Comércio,SP,42.106.166.791.536.300,81.267.946.809.167,463,25.960,870,3.289,387,968
a0a8242b315a97d0db09b7a30478ce10816e0ee1d9c940baf59330793840375a,4771701,47,Varejo,Comércio,PR,9.136.762.754.757.100,1.000,951,########,980,451,979,988
0e6103ba12727f2f7bd16439b206f493da5f25bd048aedd47c02ff248aa2fe87,4211101,42,Infraestrutura,Construção,PR,9.059.372.940.780.960,9.767.279.882.354.210,946,########,940,0,974,987
63f864783cb23d508b0d768def642f061d6a01fedd96adfcebdf60854fe8fd3b,2599399,25,Produtos de metal,Indústria,PR,8.906.978.391.368.040,,915,########,940,0,976,989
9c59b92571a789c018dae3ee8c4d08fdeaf0fb44cc808088c28555a8b4a7226c,4755501,47,Varejo,Comércio,SC,6.147.777.195.281.750,,500,########,790,86.294,820,985
a049723c5b31060db9bdbd45457ff27b3595d8b52dd21106fa45b62a6229c70b,4685100,46,Atacado,Comércio,RJ,6.542.298.945.115.790,9.552.426.889.056.690,940,########,920,0,984,988
f8a177475b9fcebc31f4c842c742ea845e2b8000d4f578b8c5063988f6347de1,2949299,29,Veículos automotores,Indústria,PR,9.413.543.617.342.300,,918,########,940,12.905,980,989
9b7a1c007272645bb873a808f2ad2bcdc96ab93a13475567de757b0459b5ab7f,4689301,46,Atacado,Comércio,RN,33.675.487.303.814.400,,132,########,640,1.071,715,929
77f3e9b9fff2d31b030ed95f960a619ee7e9433257e23f7c52a7cf59432002ff,2862300,28,Máquinas e equipamentos,Indústria,SC,9.370.649.197.435.160,941.019.214.688.562,952,########,970,1.052,981,989
21a381372a32ec46d21687ed6f4ac63e1a6d55cd0c5f4a1a434eb21f2b41be3b,4761003,47,Varejo,Comércio,PA,8.507.552.666.431.070,,821,########,940,0,957,987
c0e4e7deabb7ef4a507607f1da409f67e96e8d246cd4e765a21dbf13beae3ebd,4789099,47,Varejo,Comércio,SC,8.406.593.937.049.670,5.831.316.810.637.670,728,########,910,6.816,954,989
fa86b8217530015d8f85c805a8ac174e4e6f51f9d90aeb1038e0b4d2038bb752,4741500,47,Varejo,Comércio,RR,9.695.859.476.222.070,,673,194.400,860,5.023,967,988
af3e7544f6e28208f8f4321e1fded18b16c362874ab5d899889cf59686ef7393,4771701,47,Varejo,Comércio,PR,49.394.342.231.870.800,,370,########,820,5.559,29,890
72528e22474b802190927bb0a40f27c9beb780cee7697323c370736a5b12dbbb,4771701,47,Varejo,Comércio,PR,9.805.987.280.603.910,,911,########,990,3.633,965,988
a6b35f798fed84792f8317643f4023c8a988293419e694343a1a1015580cb48d,4711302,47,Varejo,Comércio,RS,9.252.360.349.162.560,,742,########,880,1.471,928,989
66d50137a7fdcf9de815b2cd114c757a321fc3756a8ea467b7b6c2688912832e,4772500,47,Varejo,Comércio,PR,951.269.184.336.304,,765,########,930,0,949,989
bdc21c543738522ebce90238389067e51501500542374ba3f4d3bd485eb14675,4632001,46,Atacado,Comércio,RS,7.653.415.450.903.370,50,824,########,860,253,977,988
1c63664185066fb412e0803d751efbde86444efd8c265f0a643396fce7952482,2949299,29,Veículos automotores,Indústria,RS,9.060.321.394.260.480,990.603.160.221.435,941,########,950,1.586,981,989
282d808f7e8ba8f55d4735c4bae1b04b74c41230cbf663a58b28fcc1c29f80b5,1412601,14,Vestuário,Indústria,,5.283.806.718.203.330,,653,########,940,633,246,984
209f89427933cfd05562db1c09d0b0bb042a801165be1bd3274010c8e42e4d7c,4643502,46,Atacado,Comércio,RJ,7.987.563.160.059.390,8.493.555.717.108.140,912,137.000,920,41.678,973,989
e5b99b2877c9992950c2d9526ce73be9c2a1d79b9253a408fe9f154da7af3ea6,2593400,25,Produtos de metal,Indústria,,20.714.644.009.984.900,1.000,502,########,780,34.269,880,977
91309a27e4959923f72a0081ffa8c4cbebfd23e6e33bd88cf5aa8670f082a15c,1012103,10,Fabricação de produtos alimentícios,Indústria,RS,9.324.905.209.215.080,9.442.124.872.128.510,926,########,970,2,981,989
5bd224b77347145b110c5e59a0c3055050431fad3dcc38c6af577315617757aa,4771701,47,Varejo,Comércio,PR,8.621.193.179.484.630,,948,########,950,0,979,988
5881330f52668fbf224ef21fc5449f967f17d43cf388432f785291fcf794d2ee,4771701,47,Varejo,Comércio,PR,39.641.415.831.713.200,,177,########,470,2.738,50,910
9cf693bf41c2dd8999d81d5c105de1deed8454509879451ea87081f3609507b2,4644301,46,Atacado,Comércio,MG,9.477.473.419.748.860,2.080.414.236.849.940,115,217.400,550,0,98,778
1f2b5d5d7808f3d60a2a860b15109d9c46ad640016405b71a7ad3ffedf2b9088,2732500,27,Materiais elétricos,Indústria,MS,9.963.274.092.998.040,9.642.873.405.445.890,960,########,960,0,983,989
b9c252f4c61f509535c3899ecf67ff7d85963a401e77dbf54ccf387bd04ae08e,1621800,16,Produtos de madeira,Indústria,PR,9.532.686.765.736.570,1.000,960,########,970,464,983,988
08f452969f6962214d28270fe1ac6c06907554dba50eb43f82b5b621909a74d6,2443100,24,Metalurgia,Indústria,,9.151.606.839.118.590,9.673.492.695.200.210,903,########,950,36,970,982
8a07bd45bc8a5e718ec80176914608d57b16c0529d8df302c6477b530393d5d7,1412601,14,Vestuário,Indústria,CE,8.104.516.672.692.400,2.732.916.568.422.880,833,########,890,16.908,928,989
29ca3d98f7c2f8753ce15429ef2035d3abc985a10b40fb250415973ac207cb7e,2733300,27,Materiais elétricos,Indústria,SC,9.606.626.234.932.340,9.383.111.013.485.710,946,########,940,18,982,988
c62fb014a5fd5e7ffb179407c8f7d02410e13c7b5a9484b98b3f40888a4dfe40,4771701,47,Varejo,Comércio,PR,16.831.858.334.265.400,,90,########,560,22.324,26,800
64f10d0d5181dfe9d5b82917158196514750f017d3f9b6ae1e583425d5212236,4712100,47,Varejo,Comércio,PA,9.907.531.064.865.180,,936,########,940,15.521,970,987
ad8a22ec25bcaf3d39990d69ecd05f69f18fcd1b78e49f13162402e7f44f8e22,4623101,46,Atacado,Comércio,RS,9.818.212.306.875.180,,723,########,760,17,935,988
ef460da539a2e953ab96f66d68f9f8aed5316056439f3adf04ee7c9fa344c745,2320600,23,Minerais não metálicos,Indústria,RJ,8.447.613.709.223.220,8.281.960.144.722.410,456,########,690,5.185,803,894
b43ae436583f12e9292e2344274b9a0e0d96d5974f191538c231f5a615cdcd25,7319002,73,Publicidade,Serviços,SP,50,50,104,########,410,1.597,45,735
e9fbe30d74ec576cffb4f9d6a5c8eed1a55a21eadfe854f3f48020e024d6f380,1099699,10,Fabricação de produtos alimentícios,Indústria,SP,5.598.489.980.653.970,8.155.769.508.397.530,709,########,850,801,926,981
8e244b74215c64eb81a1a625a6f9c6cd38a2b5f599809f2e3cfdb2860acadeb2,4781400,47,Varejo,Comércio,PR,7.047.521.656.914.160,2.264.454.986.604.560,615,########,880,19,700,985
292247a76b224bf9b27de99e8e349953390df8c7b4339c7535366776059c047f,7732202,77,Aluguel,Serviços,ES,7.043.464.651.395.870,6.730.845.475.270.090,887,99.875,900,34.842,943,988
6ddff6dbed4e25f0cc729814d86af4f1ac08e41b6e3078a98d1516a92a307710,4631100,46,Atacado,Comércio,SP,9.761.898.847.409.730,,603,########,810,0,884,983
ec92b53d3e466676ff0067f04b1f80ab5b1502a3f587fc4bbf3ffe19047ec3ac,2063100,20,Produtos químicos,Indústria,MG,41.931.818.643.079.600,6.332.234.130.508.590,353,########,720,3.899,131,967
d4be91d3c3363d63443a22801f936dec3d98349af90141f675b52a678423e6e1,4782201,47,Varejo,Comércio,GO,9.415.541.528.599.920,,932,########,990,0,977,989
ba6fac92079b01457dbbcd8f859668b955d2b1ad78fc81361f2e8cb8cf182040,4771701,47,Varejo,Comércio,PR,6.261.417.594.607.200,,405,########,860,16.777,227,935
786a1632502aaf614311ff2068b2d4c03f7a745c50b6753e8fc1f264fcff8247,4782201,47,Varejo,Comércio,RS,9.983.977.376.052.740,,948,########,960,0,982,989
27e452b2aa09fa1b6881382c7f70ce5b1d2a39638b4b8981a62b3fe3c866c3ba,4759899,47,Varejo,Comércio,,9.117.474.629.269.980,9.468.679.304.647.310,419,89.000,870,19.287,393,980
7cde76433d867f2ea06e86ae0278fa162f3cb50f702968cab1a369b9e7c6bcbd,4771701,47,Varejo,Comércio,PR,9.975.664.348.330.900,,951,########,1.000,0,984,988
d4cb6ca6da32958a6f4cf0b183c758cfdd7966363ef15a03f3f0e613cf80a635,2229399,22,Borracha e plástico,Indústria,RJ,9.492.720.881.230.300,9.925.515.841.657.670,758,########,880,2.048,948,988
ee46ef75e4b0759434bb12727dab707a767fc872e6b23e46a548ce659c165319,4771701,47,Varejo,Comércio,PR,9.787.496.975.774.420,,905,########,960,3.241,971,988
c6effd153056c3ca5cfa69c621aa161d91b5cc54eac9d42367f3b8db5c57abc3,4781400,47,Varejo,Comércio,MG,727.240.523.019.586,,914,171.800,950,852,964,989
3a821f25447d94f4b7e7cde89240224d239bd755188841e1c97cef01530478a8,892401,89,Serviços sociais,Serviços,RN,8.574.166.685.757.980,45.173.167.436.195.800,874,########,940,11.123,957,987
621941ab48e61ae77beea731de0f9e1b2e5a0d08b7cfc042dd87a5930943d3ce,4763602,47,Varejo,Comércio,RO,8.858.233.411.080.060,,951,########,980,10.294,983,988
fcb7fd33c759ab853daaefe3d7928659c36f14d9e1a96e52149bd41ef3352986,4729699,47,Varejo,Comércio,SP,1.000,8.731.466.451.981.140,928,166.200,890,0,976,988
57d8f9d48256d9bbb7798b46bb920f319968aeda8c20960fb90a1826cf56caf9,4712100,47,Varejo,Comércio,GO,1.446.747.842.445.680,,443,94.480,830,64.925,63,621
7770d98926ca6f6c00a96c6c6dd85e13ac4fed149b1e6302bf5d0ec5a3d4e797,4771701,47,Varejo,Comércio,PR,9.870.028.605.248.480,,964,50.750,980,44.628,982,988
66dc31ac246fb375ae7f1ec1614790af103997efdc907e8734e823364dda344b,1099699,10,Fabricação de produtos alimentícios,Indústria,SP,9.525.829.056.141.210,942.820.006.342.981,861,########,920,1.669,979,989
c71b22fbb2225b3337e45d5dc720a7bcf51fbd950312598e19e70858dd53c3c5,4930202,49,Transporte terrestre,Transporte e Logística,PA,4.219.269.665.465.190,,850,########,920,1.119,981,749
660803e15cf20e8eb6b563389f3742120c57151cb8519b8b8a600f61e67c14bc,4771701,47,Varejo,Comércio,PR,5.582.656.082.133.110,1.000,680,########,900,13.064,910,982
52ea9330f940e349587657a7507d8d0c85be80fc2f80296a58dddfd03f1f7300,4771701,47,Varejo,Comércio,SC,9.794.549.035.769.570,,964,########,980,86.997,975,988
1ff2134c62ebcbc8aaefb7259dcbd7a461cef4740f0c28fb90ad6526d0ad7ce9,1041400,10,Fabricação de produtos alimentícios,Indústria,SP,22.915.778.376.416.500,9.021.381.969.060.540,473,########,720,3,876,953
3881d929a26ee92e746463f29d58b0d087de4333aadc72141b45dc22a575a720,4639701,46,Atacado,Comércio,PA,8.454.667.567.257.300,,802,1.473.825,960,582,979,988
4fb918479a5cb6f52484802a5a882d7e7d9fec76052e3edb29ca78f998d6aa96,151201,15,Couro e calçados,Indústria,RJ,1.000,,881,########,870,0,948,980
2a3e3b50cad1e0d4d3d6e8aca1515a756cb4ad3aafc5d12fe7b5a3f172f3f5b7,4772500,47,Varejo,Comércio,SP,8.562.724.994.993.860,,750,245.000,800,0,121,601
edb47eb547b8d704a8c412f2a0b72c7d5069fac52924985f4bb76c14f91447bf,4781400,47,Varejo,Comércio,SP,7.234.145.269.035.760,,642,########,920,11.472,952,988
837bec5d316bb3d2aac1a476f1bd8edeacacd9188b2304d1ec9487ba11efe5b1,1052000,10,Fabricação de produtos alimentícios,Indústria,MG,7.234.721.303.100.950,8.997.095.940.986.060,769,########,840,21.831,235,972
6889f15e48da509b699638c32f2ee95f5d9e5ed1125bc7795b0ea4368138dace,2452100,24,Metalurgia,Indústria,SP,9.590.736.560.462.190,1.000,492,103.000,760,51.946,919,986
2a567a4cd6b63d4a42aad18025cc7e7454132d8cea128397199a4bc256e28a16,4711302,47,Varejo,Comércio,GO,9.884.467.587.626.230,,952,########,970,727,981,988
b9fc85632d19368d312ff5b0e03033db6fccf65714599211ff631451ad0ccf01,4635403,46,Atacado,Comércio,RS,25.518.743.488.434.400,,91,########,320,18.938,40,923
6e2c7702309f4b9e6f15c0d716bc2306d553fae98651d3151a4e032de6722d48,4781400,47,Varejo,Comércio,PR,27.383.462.132.579.900,6.344.888.656.176.290,198,########,540,1.683,175,973
9af5cde183b7e64c37eff5305b8ade23477de1456ab5f6de25a8eb7b7f2d5297,4742300,47,Varejo,Comércio,SC,9.828.555.746.910.960,1.000,958,########,950,4.375,981,988
41731fc1b96daa1c9f8c14370a38ffc5a2faccd17b666ded0880be7d6f909272,4711302,47,Varejo,Comércio,MG,9.554.786.461.211.990,7.404.697.484.241.810,936,156.750,960,15.724,983,988
e55467608a549910398ad4bc99df4b362c2011f24462dfeea8aeb1060e46cd98,4781400,47,Varejo,Comércio,SP,9.877.772.230.126.980,,951,########,980,0,960,988
b704e3a1521358546515c38b1d9e2c38ec5fbba48291214df48270e1a428c8fe,4647801,46,Atacado,Comércio,MG,945.049.814.745.609,8.576.085.030.368.710,922,########,940,1.489,978,989
2432e278f66b25cb118bc046d2cc3e3c159083b6d482dc619dc7dba1f82fa09d,4679699,46,Atacado,Comércio,,49.482.658.338.938.200,,137,0,120,0,645,908
d41b028d8abde0d083b29cb158041cc65a457ff18bdb124b8f7279c2069a9ed3,4731800,47,Varejo,Comércio,PR,28.655.532.646.864.100,9.839.294.850.383.090,766,########,880,33.531,196,975
74ecb07f5c89b6b9088a88328c92b2fa2e92b3fb1297dccaa797a0c2c47376a2,4781400,47,Varejo,Comércio,PB,706.087.525.224.519,,875,########,950,0,980,988
073c6deb270da69305d562e31f737bee7feabef501a06351da641e5f21d79936,4781400,47,Varejo,Comércio,MG,1.000,,929,330.350,980,0,969,988
53701951b0b3aca8ae3d14c5832f43049d4fb83da03bfaa267472ecce05dea82,4744005,47,Varejo,Comércio,DF,9.144.121.998.875.010,5.594.021.931.631.130,944,213.520,960,7.413,976,987
